"ENERGY STAR Unique ID","ENERGY STAR Partner","Brand Name","Model Name","Model Number","Additional Model Information","UPC","Type","Split System or Single Package","Cooling Capacity (kBtu/h)","Heating Capacity at 47°F (kBtu/h)","Heating Capacity at 17°F (kBtu/h)","Heating Capacity at 5°F (kBtu/h)","Heating Section Type","Cold Climate","Meets Peak Cooling Requirements","EER Rating (Btu/Wh)","EER2 Rating (Btu/Wh)","SEER Rating (Btu/Wh)","SEER2 Rating (Btu/Wh)","IEER Rating (Btu/Wh)","HSPF Rating (Btu/Wh)","HSPF2 Rating (Btu/Wh)","COP Rating at 47°F","COP Rating at 17°F","COP Rating at 5°F","Indoor Unit Model Number","VRF Indoor Model Type","VRF Outdoor Model Number(s)","Furnace Model Number","Refrigerant Type","Refrigerant with GWP","Date Available On Market","Date Certified","Markets","ENERGY STAR Model Identifier"
"4519755","Carrier Corporation","ACIQ","PERFORMANCE 13.4 SEER2 AC","N5A4S36*L*NAA*",,,"Very Small AC","Split","0",,,,"All Other","NA","Yes",,"12.5",,"15.2",,,,,,,"EVM5X44M21A*",,,"*95MSU1002120A*","R-454B","R-454B (GWP:470 | Lower GWP)","12/09/2024 12:00:00 AM","01/06/2026 12:00:00 AM","United States, Canada","ES_1020846_N5A4S36*L*NAA*_12052025010525_19218015114"
"4519756","Carrier Corporation","ACIQ","PERFORMANCE 13.4 SEER2 AC","N5A4S36*L*NAA*",,,"Very Small AC","Split","0",,,,"All Other","NA","Yes",,"12.5",,"15.2",,,,,,,"EVM5X44M21A*",,,"*95MSU1002122A*","R-454B","R-454B (GWP:470 | Lower GWP)","12/09/2024 12:00:00 AM","01/06/2026 12:00:00 AM","United States, Canada","ES_1020846_N5A4S36*L*NAA*_12052025010525_19218015118"
"4519757","Carrier Corporation","ACIQ","PERFORMANCE 13.4 SEER2 AC","N5A4S36*L*NAA*",,,"Very Small AC","Split","0",,,,"All Other","NA","Yes",,"12.5",,"15.2",,,,,,,"EVM5X44M21A*",,,"*96CTN0802120B*","R-454B","R-454B (GWP:470 | Lower GWP)","12/09/2024 12:00:00 AM","01/06/2026 12:00:00 AM","United States, Canada","ES_1020846_N5A4S36*L*NAA*_12052025010525_19218015123"
"4519758","Carrier Corporation","ACIQ","PERFORMANCE 13.4 SEER2 AC","N5A4S36*L*NAA*",,,"Very Small AC","Split","0",,,,"All Other","NA","Yes",,"12.5",,"15.2",,,,,,,"EVM5X44M21A*",,,"*96CTN1002122B*","R-454B","R-454B (GWP:470 | Lower GWP)","12/09/2024 12:00:00 AM","01/06/2026 12:00:00 AM","United States, Canada","ES_1020846_N5A4S36*L*NAA*_12052025010525_19218015127"
"4519759","Carrier Corporation","ACIQ","PERFORMANCE 13.4 SEER2 AC","N5A4S36*L*NAA*",,,"Very Small AC","Split","0",,,,"All Other","NA","Yes",,"12.5",,"15.2",,,,,,,"EVM5X44M21A*",,,"*97CTN0802120A*","R-454B","R-454B (GWP:470 | Lower GWP)","12/09/2024 12:00:00 AM","01/06/2026 12:00:00 AM","United States, Canada","ES_1020846_N5A4S36*L*NAA*_12052025010525_19218015131"
"4519760","Carrier Corporation","ACIQ","PERFORMANCE 13.4 SEER2 AC","N5A4S36*L*NAA*",,,"Very Small AC","Split","0",,,,"All Other","NA","Yes",,"13",,"15.2",,,,,,,"EVM5X44M21A*",,,"*97CTN1002122A*","R-454B","R-454B (GWP:470 | Lower GWP)","12/09/2024 12:00:00 AM","01/06/2026 12:00:00 AM","United States, Canada","ES_1020846_N5A4S36*L*NAA*_12052025010525_19218015135"
"4519761","Carrier Corporation","ACIQ","PERFORMANCE 13.4 SEER2 AC","N5A4S36*L*NAA*",,,"Very Small AC","Split","0",,,,"All Other","NA","Yes",,"12.5",,"15.2",,,,,,,"EVM5X44M21A*",,,"*96VTN0802120B*","R-454B","R-454B (GWP:470 | Lower GWP)","12/09/2024 12:00:00 AM","01/06/2026 12:00:00 AM","United States, Canada","ES_1020846_N5A4S36*L*NAA*_12052025010525_19218015140"
"4519762","Carrier Corporation","ACIQ","PERFORMANCE 13.4 SEER2 AC","N5A4S36*L*NAA*",,,"Very Small AC","Split","0",,,,"All Other","NA","Yes",,"12.5",,"15.2",,,,,,,"EVM5X44M21A*",,,"*96VTN1002120B*","R-454B","R-454B (GWP:470 | Lower GWP)","12/09/2024 12:00:00 AM","01/06/2026 12:00:00 AM","United States, Canada","ES_1020846_N5A4S36*L*NAA*_12052025010525_19218015145"
"4519763","Carrier Corporation","ACIQ","PERFORMANCE 13.4 SEER2 AC","N5A4S36*L*NAA*",,,"Very Small AC","Split","0",,,,"All Other","NA","Yes",,"13",,"15.2",,,,,,,"EVM5X44M21A*",,,"*96VTN1002122B*","R-454B","R-454B (GWP:470 | Lower GWP)","12/09/2024 12:00:00 AM","01/06/2026 12:00:00 AM","United States, Canada","ES_1020846_N5A4S36*L*NAA*_12052025010525_19218015148"
"4519764","Carrier Corporation","ACIQ","PERFORMANCE 13.4 SEER2 AC","N5A4S36*L*NAA*",,,"Very Small AC","Split","0",,,,"All Other","NA","Yes",,"12.5",,"15.2",,,,,,,"EVM5X44M21A*",,,"*97VTN0802120A*","R-454B","R-454B (GWP:470 | Lower GWP)","12/09/2024 12:00:00 AM","01/06/2026 12:00:00 AM","United States, Canada","ES_1020846_N5A4S36*L*NAA*_12052025010526_19218015153"
"4519765","Carrier Corporation","ACIQ","PERFORMANCE 13.4 SEER2 AC","N5A4S36*L*NAA*",,,"Very Small AC","Split","0",,,,"All Other","NA","Yes",,"12.5",,"15.2",,,,,,,"EVM5X44M21A*",,,"*97VTN1002120A*","R-454B","R-454B (GWP:470 | Lower GWP)","12/09/2024 12:00:00 AM","01/06/2026 12:00:00 AM","United States, Canada","ES_1020846_N5A4S36*L*NAA*_12052025010526_19218015157"
"4519766","Carrier Corporation","ACIQ","PERFORMANCE 13.4 SEER2 AC","N5A4S36*L*NAA*",,,"Very Small AC","Split","0",,,,"All Other","NA","Yes",,"13",,"15.2",,,,,,,"EVM5X44M21A*",,,"*97VTN1002122A*","R-454B","R-454B (GWP:470 | Lower GWP)","12/09/2024 12:00:00 AM","01/06/2026 12:00:00 AM","United States, Canada","ES_1020846_N5A4S36*L*NAA*_12052025010527_19218015161"
"4519767","Carrier Corporation","ACIQ","PERFORMANCE 13.4 SEER2 AC","N5A4S36*L*NAA*",,,"Very Small AC","Split","0",,,,"All Other","NA","Yes",,"12.5",,"15.2",,,,,,,"EVM5X49M21A*",,,"*80MS(N,L)0701712A*","R-454B","R-454B (GWP:470 | Lower GWP)","12/09/2024 12:00:00 AM","01/06/2026 12:00:00 AM","United States, Canada","ES_1020846_N5A4S36*L*NAA*_12052025010527_19218015184"
"4519768","Carrier Corporation","ACIQ","PERFORMANCE 13.4 SEER2 AC","N5A4S36*L*NAA*",,,"Very Small AC","Split","0",,,,"All Other","NA","Yes",,"12.5",,"15.2",,,,,,,"EVM5X49M21A*",,,"*80MS(N,L)0701716A*","R-454B","R-454B (GWP:470 | Lower GWP)","12/09/2024 12:00:00 AM","01/06/2026 12:00:00 AM","United States, Canada","ES_1020846_N5A4S36*L*NAA*_12052025010527_19218015189"
"4519769","Carrier Corporation","ACIQ","PERFORMANCE 13.4 SEER2 AC","N5A4S36*L*NAA*",,,"Very Small AC","Split","0",,,,"All Other","NA","Yes",,"12.5",,"15.2",,,,,,,"EVM5X49M21A*",,,"*80MS(N,L)0702116A*","R-454B","R-454B (GWP:470 | Lower GWP)","12/09/2024 12:00:00 AM","01/06/2026 12:00:00 AM","United States, Canada","ES_1020846_N5A4S36*L*NAA*_12052025010527_19218015193"
"4519770","Carrier Corporation","ACIQ","PERFORMANCE 13.4 SEER2 AC","N5A4S36*L*NAA*",,,"Very Small AC","Split","0",,,,"All Other","NA","Yes",,"13",,"15.2",,,,,,,"EVM5X49M21A*",,,"*80MS(N,L)0901714A*","R-454B","R-454B (GWP:470 | Lower GWP)","12/09/2024 12:00:00 AM","01/06/2026 12:00:00 AM","United States, Canada","ES_1020846_N5A4S36*L*NAA*_12052025010527_19218015197"
"4519771","Carrier Corporation","ACIQ","PERFORMANCE 13.4 SEER2 AC","N5A4S36*L*NAA*",,,"Very Small AC","Split","0",,,,"All Other","NA","Yes",,"13",,"15.2",,,,,,,"EVM5X49M21A*",,,"*80MS(N,L)0902116A*","R-454B","R-454B (GWP:470 | Lower GWP)","12/09/2024 12:00:00 AM","01/06/2026 12:00:00 AM","United States, Canada","ES_1020846_N5A4S36*L*NAA*_12052025010528_19218015201"
"4519772","Carrier Corporation","ACIQ","PERFORMANCE 13.4 SEER2 AC","N5A4S36*L*NAA*",,,"Very Small AC","Split","0",,,,"All Other","NA","Yes",,"13",,"15.2",,,,,,,"EVM5X49M21A*",,,"*80MS(N,L)0902120A*","R-454B","R-454B (GWP:470 | Lower GWP)","12/09/2024 12:00:00 AM","01/06/2026 12:00:00 AM","United States, Canada","ES_1020846_N5A4S36*L*NAA*_12052025010528_19218015205"
"4519773","Carrier Corporation","ACIQ","PERFORMANCE 13.4 SEER2 AC","N5A4S36*L*NAA*",,,"Very Small AC","Split","0",,,,"All Other","NA","Yes",,"13",,"15.2",,,,,,,"EVM5X49M21A*",,,"*80MS(N,L)1102120A*","R-454B","R-454B (GWP:470 | Lower GWP)","12/09/2024 12:00:00 AM","01/06/2026 12:00:00 AM","United States, Canada","ES_1020846_N5A4S36*L*NAA*_12052025010528_19218015209"
"4519774","Carrier Corporation","ACIQ","PERFORMANCE 13.4 SEER2 AC","N5A4S36*L*NAA*",,,"Very Small AC","Split","0",,,,"All Other","NA","Yes",,"12.5",,"15.2",,,,,,,"EVM5X49M21A*",,,"*80VSL0701716B*","R-454B","R-454B (GWP:470 | Lower GWP)","12/09/2024 12:00:00 AM","01/06/2026 12:00:00 AM","United States, Canada","ES_1020846_N5A4S36*L*NAA*_12052025010529_19218015213"
"4519775","Carrier Corporation","ACIQ","PERFORMANCE 13.4 SEER2 AC","N5A4S36*L*NAA*",,,"Very Small AC","Split","0",,,,"All Other","NA","Yes",,"12.5",,"15.2",,,,,,,"EVM5X49M21A*",,,"*80VSL0902120B*","R-454B","R-454B (GWP:470 | Lower GWP)","12/09/2024 12:00:00 AM","01/06/2026 12:00:00 AM","United States, Canada","ES_1020846_N5A4S36*L*NAA*_12052025010529_19218015221"
"4519776","Carrier Corporation","ACIQ","PERFORMANCE 13.4 SEER2 AC","N5A4S36*L*NAA*",,,"Very Small AC","Split","0",,,,"All Other","NA","Yes",,"12.5",,"15.2",,,,,,,"EVM5X49M21A*",,,"*80VSL0901716B*","R-454B","R-454B (GWP:470 | Lower GWP)","12/09/2024 12:00:00 AM","01/06/2026 12:00:00 AM","United States, Canada","ES_1020846_N5A4S36*L*NAA*_12052025010529_19218015217"
"4519777","Carrier Corporation","ACIQ","PERFORMANCE 13.4 SEER2 AC","N5A4S36*L*NAA*",,,"Very Small AC","Split","0",,,,"All Other","NA","Yes",,"13",,"15.2",,,,,,,"EVM5X49M21A*",,,"*80VSL1102122B*","R-454B","R-454B (GWP:470 | Lower GWP)","12/09/2024 12:00:00 AM","01/06/2026 12:00:00 AM","United States, Canada","ES_1020846_N5A4S36*L*NAA*_12052025010529_19218015225"
"4519778","Carrier Corporation","ACIQ","PERFORMANCE 13.4 SEER2 AC","N5A4S36*L*NAA*",,,"Very Small AC","Split","0",,,,"All Other","NA","Yes",,"12.5",,"15.2",,,,,,,"EVM5X49M21A*",,,"*80MSU1002120A*","R-454B","R-454B (GWP:470 | Lower GWP)","12/09/2024 12:00:00 AM","01/06/2026 12:00:00 AM","United States, Canada","ES_1020846_N5A4S36*L*NAA*_12052025010529_19218015229"
"4519779","Carrier Corporation","ACIQ","PERFORMANCE 13.4 SEER2 AC","N5A4S36*L*NAA*",,,"Very Small AC","Split","0",,,,"All Other","NA","Yes",,"12.5",,"15.2",,,,,,,"EVM5X49M21A*",,,"*80CTL0702120B*","R-454B","R-454B (GWP:470 | Lower GWP)","12/09/2024 12:00:00 AM","01/06/2026 12:00:00 AM","United States, Canada","ES_1020846_N5A4S36*L*NAA*_12052025010529_19218015234"
"4519780","Carrier Corporation","ACIQ","PERFORMANCE 13.4 SEER2 AC","N5A4S36*L*NAA*",,,"Very Small AC","Split","0",,,,"All Other","NA","Yes",,"12.5",,"15.2",,,,,,,"EVM5X49M21A*",,,"*80CTL0901716B*","R-454B","R-454B (GWP:470 | Lower GWP)","12/09/2024 12:00:00 AM","01/06/2026 12:00:00 AM","United States, Canada","ES_1020846_N5A4S36*L*NAA*_12052025010529_19218015238"
"4519781","Carrier Corporation","ACIQ","PERFORMANCE 13.4 SEER2 AC","N5A4S36*L*NAA*",,,"Very Small AC","Split","0",,,,"All Other","NA","Yes",,"12.5",,"15.2",,,,,,,"EVM5X49M21A*",,,"*80CTL0902120B*","R-454B","R-454B (GWP:470 | Lower GWP)","12/09/2024 12:00:00 AM","01/06/2026 12:00:00 AM","United States, Canada","ES_1020846_N5A4S36*L*NAA*_12052025010529_19218015242"
"4519782","Carrier Corporation","ACIQ","PERFORMANCE 13.4 SEER2 AC","N5A4S36*L*NAA*",,,"Very Small AC","Split","0",,,,"All Other","NA","Yes",,"12.5",,"15.2",,,,,,,"EVM5X49M21A*",,,"*80VTL0701716B*","R-454B","R-454B (GWP:470 | Lower GWP)","12/09/2024 12:00:00 AM","01/06/2026 12:00:00 AM","United States, Canada","ES_1020846_N5A4S36*L*NAA*_12052025010530_19218015251"
"4519783","Carrier Corporation","ACIQ","PERFORMANCE 13.4 SEER2 AC","N5A4S36*L*NAA*",,,"Very Small AC","Split","0",,,,"All Other","NA","Yes",,"13",,"15.2",,,,,,,"EVM5X49M21A*",,,"*80CTL1102120B*","R-454B","R-454B (GWP:470 | Lower GWP)","12/09/2024 12:00:00 AM","01/06/2026 12:00:00 AM","United States, Canada","ES_1020846_N5A4S36*L*NAA*_12052025010530_19218015247"
"4519784","Carrier Corporation","ACIQ","PERFORMANCE 13.4 SEER2 AC","N5A4S36*L*NAA*",,,"Very Small AC","Split","0",,,,"All Other","NA","Yes",,"12.5",,"15.2",,,,,,,"EVM5X49M21A*",,,"*80VTL0902120B*","R-454B","R-454B (GWP:470 | Lower GWP)","12/09/2024 12:00:00 AM","01/06/2026 12:00:00 AM","United States, Canada","ES_1020846_N5A4S36*L*NAA*_12052025010530_19218015255"
"4519785","Carrier Corporation","ACIQ","PERFORMANCE 13.4 SEER2 AC","N5A4S36*L*NAA*",,,"Very Small AC","Split","0",,,,"All Other","NA","Yes",,"13",,"15.2",,,,,,,"EVM5X49M21A*",,,"*80VTL1102122B*","R-454B","R-454B (GWP:470 | Lower GWP)","12/09/2024 12:00:00 AM","01/06/2026 12:00:00 AM","United States, Canada","ES_1020846_N5A4S36*L*NAA*_12052025010530_19218015259"
"4519786","Carrier Corporation","ACIQ","PERFORMANCE 13.4 SEER2 AC","N5A4S36*L*NAA*",,,"Very Small AC","Split","0",,,,"All Other","NA","Yes",,"12.5",,"15.2",,,,,,,"EVM5X49M21A*",,,"*95CSU0802120B*","R-454B","R-454B (GWP:470 | Lower GWP)","12/09/2024 12:00:00 AM","01/06/2026 12:00:00 AM","United States, Canada","ES_1020846_N5A4S36*L*NAA*_12052025010530_19218015263"
"4519787","Carrier Corporation","ACIQ","PERFORMANCE 13.4 SEER2 AC","N5A4S36*L*NAA*",,,"Very Small AC","Split","0",,,,"All Other","NA","Yes",,"12.5",,"15.2",,,,,,,"EVM5X49M21A*",,,"*95CSU1002122B*","R-454B","R-454B (GWP:470 | Lower GWP)","12/09/2024 12:00:00 AM","01/06/2026 12:00:00 AM","United States, Canada","ES_1020846_N5A4S36*L*NAA*_12052025010531_19218015267"
"4519788","Carrier Corporation","ACIQ","PERFORMANCE 13.4 SEER2 AC","N5A4S36*L*NAA*",,,"Very Small AC","Split","0",,,,"All Other","NA","Yes",,"12.5",,"15.2",,,,,,,"EVM5X49M21A*",,,"*97CMN0802120B*","R-454B","R-454B (GWP:470 | Lower GWP)","12/09/2024 12:00:00 AM","01/06/2026 12:00:00 AM","United States, Canada","ES_1020846_N5A4S36*L*NAA*_12052025010531_19218015272"
"4519789","Carrier Corporation","ACIQ","PERFORMANCE 13.4 SEER2 AC","N5A4S36*L*NAA*",,,"Very Small AC","Split","0",,,,"All Other","NA","Yes",,"12.5",,"15.2",,,,,,,"EVM5X49M21A*",,,"*97CMN1002122B*","R-454B","R-454B (GWP:470 | Lower GWP)","12/09/2024 12:00:00 AM","01/06/2026 12:00:00 AM","United States, Canada","ES_1020846_N5A4S36*L*NAA*_12052025010531_19218015276"
"4519790","Carrier Corporation","ACIQ","PERFORMANCE 13.4 SEER2 AC","N5A4S36*L*NAA*",,,"Very Small AC","Split","0",,,,"All Other","NA","Yes",,"12.5",,"15.2",,,,,,,"EVM5X49M21A*",,,"*92MSN0601714A*","R-454B","R-454B (GWP:470 | Lower GWP)","12/09/2024 12:00:00 AM","01/06/2026 12:00:00 AM","United States, Canada","ES_1020846_N5A4S36*L*NAA*_12052025010531_19218015279"
"4519791","Carrier Corporation","ACIQ","PERFORMANCE 13.4 SEER2 AC","N5A4S36*L*NAA*",,,"Very Small AC","Split","0",,,,"All Other","NA","Yes",,"12.5",,"15.2",,,,,,,"EVM5X49M21A*",,,"*92MSN0801716A*","R-454B","R-454B (GWP:470 | Lower GWP)","12/09/2024 12:00:00 AM","01/06/2026 12:00:00 AM","United States, Canada","ES_1020846_N5A4S36*L*NAA*_12052025010532_19218015283"
"4519792","Carrier Corporation","ACIQ","PERFORMANCE 13.4 SEER2 AC","N5A4S36*L*NAA*",,,"Very Small AC","Split","0",,,,"All Other","NA","Yes",,"13",,"15.2",,,,,,,"EVM5X49M21A*",,,"*92MSN0802120A*","R-454B","R-454B (GWP:470 | Lower GWP)","12/09/2024 12:00:00 AM","01/06/2026 12:00:00 AM","United States, Canada","ES_1020846_N5A4S36*L*NAA*_12052025010532_19218015287"
"4519793","Carrier Corporation","ACIQ","PERFORMANCE 13.4 SEER2 AC","N5A4S36*L*NAA*",,,"Very Small AC","Split","0",,,,"All Other","NA","Yes",,"13",,"15.2",,,,,,,"EVM5X49M21A*",,,"*92MSN1002120A*","R-454B","R-454B (GWP:470 | Lower GWP)","12/09/2024 12:00:00 AM","01/06/2026 12:00:00 AM","United States, Canada","ES_1020846_N5A4S36*L*NAA*_12052025010532_19218015291"
"4519794","Carrier Corporation","ACIQ","PERFORMANCE 13.4 SEER2 AC","N5A4S36*L*NAA*",,,"Very Small AC","Split","0",,,,"All Other","NA","Yes",,"13",,"15.2",,,,,,,"EVM5X49M21A*",,,"*92MSN1002122A*","R-454B","R-454B (GWP:470 | Lower GWP)","12/09/2024 12:00:00 AM","01/06/2026 12:00:00 AM","United States, Canada","ES_1020846_N5A4S36*L*NAA*_12052025010532_19218015295"
"4519795","Carrier Corporation","ACIQ","PERFORMANCE 13.4 SEER2 AC","N5A4S36*L*NAA*",,,"Very Small AC","Split","0",,,,"All Other","NA","Yes",,"12.5",,"15.2",,,,,,,"EVM5X49M21A*",,,"*96MSN0802120A*","R-454B","R-454B (GWP:470 | Lower GWP)","12/09/2024 12:00:00 AM","01/06/2026 12:00:00 AM","United States, Canada","ES_1020846_N5A4S36*L*NAA*_12052025010532_19218015299"
"4519796","Carrier Corporation","ACIQ","PERFORMANCE 13.4 SEER2 AC","N5A4S36*L*NAA*",,,"Very Small AC","Split","0",,,,"All Other","NA","Yes",,"13",,"15.2",,,,,,,"EVM5X49M21A*",,,"*96MSN1002120A*","R-454B","R-454B (GWP:470 | Lower GWP)","12/09/2024 12:00:00 AM","01/06/2026 12:00:00 AM","United States, Canada","ES_1020846_N5A4S36*L*NAA*_12052025010532_19218015303"
"4519797","Carrier Corporation","ACIQ","PERFORMANCE 13.4 SEER2 AC","N5A4S36*L*NAA*",,,"Very Small AC","Split","0",,,,"All Other","NA","Yes",,"13",,"15.2",,,,,,,"EVM5X49M21A*",,,"*96MSN1002122A*","R-454B","R-454B (GWP:470 | Lower GWP)","12/09/2024 12:00:00 AM","01/06/2026 12:00:00 AM","United States, Canada","ES_1020846_N5A4S36*L*NAA*_12052025010533_19218015307"
"4519798","Carrier Corporation","ACIQ","PERFORMANCE 13.4 SEER2 AC","N5A4S36*L*NAA*",,,"Very Small AC","Split","0",,,,"All Other","NA","Yes",,"12.5",,"15.2",,,,,,,"EVM5X49M21A*",,,"*96VSN0802120B*","R-454B","R-454B (GWP:470 | Lower GWP)","12/09/2024 12:00:00 AM","01/06/2026 12:00:00 AM","United States, Canada","ES_1020846_N5A4S36*L*NAA*_12052025010533_19218015311"
"4519799","Carrier Corporation","ACIQ","PERFORMANCE 13.4 SEER2 AC","N5A4S36*L*NAA*",,,"Very Small AC","Split","0",,,,"All Other","NA","Yes",,"12.5",,"15.2",,,,,,,"EVM5X49M21A*",,,"*96VSN1002120B*","R-454B","R-454B (GWP:470 | Lower GWP)","12/09/2024 12:00:00 AM","01/06/2026 12:00:00 AM","United States, Canada","ES_1020846_N5A4S36*L*NAA*_12052025010533_19218015315"
"4519800","Carrier Corporation","ACIQ","PERFORMANCE 13.4 SEER2 AC","N5A4S36*L*NAA*",,,"Very Small AC","Split","0",,,,"All Other","NA","Yes",,"12.5",,"15.2",,,,,,,"EVM5X49M21A*",,,"*95MSU0802120A*","R-454B","R-454B (GWP:470 | Lower GWP)","12/09/2024 12:00:00 AM","01/06/2026 12:00:00 AM","United States, Canada","ES_1020846_N5A4S36*L*NAA*_12052025010533_19218015319"
"4519801","Carrier Corporation","ACIQ","PERFORMANCE 13.4 SEER2 AC","N5A4S36*L*NAA*",,,"Very Small AC","Split","0",,,,"All Other","NA","Yes",,"12.5",,"15.2",,,,,,,"EVM5X49M21A*",,,"*95MSU1002120A*","R-454B","R-454B (GWP:470 | Lower GWP)","12/09/2024 12:00:00 AM","01/06/2026 12:00:00 AM","United States, Canada","ES_1020846_N5A4S36*L*NAA*_12052025010533_19218015323"
"4519802","Carrier Corporation","ACIQ","PERFORMANCE 13.4 SEER2 AC","N5A4S36*L*NAA*",,,"Very Small AC","Split","0",,,,"All Other","NA","Yes",,"13",,"15.2",,,,,,,"EVM5X49M21A*",,,"*95MSU1002122A*","R-454B","R-454B (GWP:470 | Lower GWP)","12/09/2024 12:00:00 AM","01/06/2026 12:00:00 AM","United States, Canada","ES_1020846_N5A4S36*L*NAA*_12052025010533_19218015327"
"4519803","Carrier Corporation","ACIQ","PERFORMANCE 13.4 SEER2 AC","N5A4S36*L*NAA*",,,"Very Small AC","Split","0",,,,"All Other","NA","Yes",,"12.5",,"15.2",,,,,,,"EVM5X49M21A*",,,"*96CTN1002122B*","R-454B","R-454B (GWP:470 | Lower GWP)","12/09/2024 12:00:00 AM","01/06/2026 12:00:00 AM","United States, Canada","ES_1020846_N5A4S36*L*NAA*_12052025010533_19218015335"
"4519804","Carrier Corporation","ACIQ","PERFORMANCE 13.4 SEER2 AC","N5A4S36*L*NAA*",,,"Very Small AC","Split","0",,,,"All Other","NA","Yes",,"12.5",,"15.2",,,,,,,"EVM5X49M21A*",,,"*96CTN0802120B*","R-454B","R-454B (GWP:470 | Lower GWP)","12/09/2024 12:00:00 AM","01/06/2026 12:00:00 AM","United States, Canada","ES_1020846_N5A4S36*L*NAA*_12052025010533_19218015331"
"4519805","Carrier Corporation","ACIQ","PERFORMANCE 13.4 SEER2 AC","N5A4S36*L*NAA*",,,"Very Small AC","Split","0",,,,"All Other","NA","Yes",,"12.5",,"15.2",,,,,,,"EVM5X49M21A*",,,"*97CTN0802120A*","R-454B","R-454B (GWP:470 | Lower GWP)","12/09/2024 12:00:00 AM","01/06/2026 12:00:00 AM","United States, Canada","ES_1020846_N5A4S36*L*NAA*_12052025010533_19218015340"
"4519806","Carrier Corporation","ACIQ","PERFORMANCE 13.4 SEER2 AC","N5A4S36*L*NAA*",,,"Very Small AC","Split","0",,,,"All Other","NA","Yes",,"13",,"15.2",,,,,,,"EVM5X49M21A*",,,"*97CTN1002122A*","R-454B","R-454B (GWP:470 | Lower GWP)","12/09/2024 12:00:00 AM","01/06/2026 12:00:00 AM","United States, Canada","ES_1020846_N5A4S36*L*NAA*_12052025010534_19218015343"
"4519807","Carrier Corporation","ACIQ","PERFORMANCE 13.4 SEER2 AC","N5A4S36*L*NAA*",,,"Very Small AC","Split","0",,,,"All Other","NA","Yes",,"12.5",,"15.2",,,,,,,"EVM5X49M21A*",,,"*96VTN0802120B*","R-454B","R-454B (GWP:470 | Lower GWP)","12/09/2024 12:00:00 AM","01/06/2026 12:00:00 AM","United States, Canada","ES_1020846_N5A4S36*L*NAA*_12052025010534_19218015348"
"4519808","Carrier Corporation","ACIQ","PERFORMANCE 13.4 SEER2 AC","N5A4S36*L*NAA*",,,"Very Small AC","Split","0",,,,"All Other","NA","Yes",,"12.5",,"15.2",,,,,,,"EVM5X49M21A*",,,"*96VTN1002120B*","R-454B","R-454B (GWP:470 | Lower GWP)","12/09/2024 12:00:00 AM","01/06/2026 12:00:00 AM","United States, Canada","ES_1020846_N5A4S36*L*NAA*_12052025010534_19218015352"
"4519809","Carrier Corporation","ACIQ","PERFORMANCE 13.4 SEER2 AC","N5A4S36*L*NAA*",,,"Very Small AC","Split","0",,,,"All Other","NA","Yes",,"13",,"15.2",,,,,,,"EVM5X49M21A*",,,"*96VTN1002122B*","R-454B","R-454B (GWP:470 | Lower GWP)","12/09/2024 12:00:00 AM","01/06/2026 12:00:00 AM","United States, Canada","ES_1020846_N5A4S36*L*NAA*_12052025010534_19218015356"
"4519810","Carrier Corporation","ACIQ","PERFORMANCE 13.4 SEER2 AC","N5A4S36*L*NAA*",,,"Very Small AC","Split","0",,,,"All Other","NA","Yes",,"12.5",,"15.2",,,,,,,"EVD5X42M24A*",,,"*96VSN0802120B*","R-454B","R-454B (GWP:470 | Lower GWP)","12/09/2024 12:00:00 AM","01/06/2026 12:00:00 AM","United States, Canada","ES_1020846_N5A4S36*L*NAA*_12052025010538_19218015415"
"4519811","Carrier Corporation","ACIQ","PERFORMANCE 13.4 SEER2 AC","N5A4S36*L*NAA*",,,"Very Small AC","Split","0",,,,"All Other","NA","Yes",,"12.5",,"15.2",,,,,,,"EVD5X42M24A*",,,"*96VSN1002120B*","R-454B","R-454B (GWP:470 | Lower GWP)","12/09/2024 12:00:00 AM","01/06/2026 12:00:00 AM","United States, Canada","ES_1020846_N5A4S36*L*NAA*_12052025010539_19218015416"
"4519812","Carrier Corporation","ACIQ","PERFORMANCE 13.4 SEER2 AC","N5A4S36*L*NAA*",,,"Very Small AC","Split","0",,,,"All Other","NA","Yes",,"12.5",,"15.2",,,,,,,"EVD5X42M24A*",,,"*96VSN1202422B*","R-454B","R-454B (GWP:470 | Lower GWP)","12/09/2024 12:00:00 AM","01/06/2026 12:00:00 AM","United States, Canada","ES_1020846_N5A4S36*L*NAA*_12052025010539_19218015417"
"4519813","Carrier Corporation","ACIQ","PERFORMANCE 13.4 SEER2 AC","N5A4S36*L*NAA*",,,"Very Small AC","Split","0",,,,"All Other","NA","Yes",,"12.5",,"15.2",,,,,,,"EVD5X42M24A*",,,"*95MSU0802120A*","R-454B","R-454B (GWP:470 | Lower GWP)","12/09/2024 12:00:00 AM","01/06/2026 12:00:00 AM","United States, Canada","ES_1020846_N5A4S36*L*NAA*_12052025010539_19218015418"
"4519814","Carrier Corporation","ACIQ","PERFORMANCE 13.4 SEER2 AC","N5A4S36*L*NAA*",,,"Very Small AC","Split","0",,,,"All Other","NA","Yes",,"13",,"15.2",,,,,,,"EVD5X42M24A*",,,"*95MSU1002122A*","R-454B","R-454B (GWP:470 | Lower GWP)","12/09/2024 12:00:00 AM","01/06/2026 12:00:00 AM","United States, Canada","ES_1020846_N5A4S36*L*NAA*_12052025010539_19218015419"
